site_id,source,date,lat,lon,pf_observed,pf_depth,thaw_depth,obs_limit,method,calm_site_code,calm_site_name,calm_gtnp_id,calm_country,calm_area,calm_ald_raw,calm_ald_bound_type,calm_ald_bound_cm,calm_year,calm_sample_comment,calm_validation_comment,calm_uri,calm_pi,calm_event_method_detail,calm_method_device,calm_event_comment,calm_event_latitude,calm_event_longitude,calm_elevation_m,calm_location
CALM_G1,CALM,2007-09-01,74.473,-20.5528,1,75.0,75.0,,tp,G1,Zackenberg; ZEROCALM 1,50,Denmark (Greenland),,75,exact,,2007,,,https://www2.gwu.edu/~calm/data/webforms/g1_f.html,Magnus Lund,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Magnus Lund, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",74.473,-20.5528,39.0,Greenland
CALM_G1,CALM,2008-09-01,74.473,-20.5528,1,79.0,79.0,,tp,G1,Zackenberg; ZEROCALM 1,50,Denmark (Greenland),,79,exact,,2008,,,https://www2.gwu.edu/~calm/data/webforms/g1_f.html,Magnus Lund,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Magnus Lund, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",74.473,-20.5528,39.0,Greenland
CALM_G1,CALM,2009-09-01,74.473,-20.5528,1,79.0,79.0,,tp,G1,Zackenberg; ZEROCALM 1,50,Denmark (Greenland),,79,exact,,2009,,,https://www2.gwu.edu/~calm/data/webforms/g1_f.html,Magnus Lund,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Magnus Lund, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",74.473,-20.5528,39.0,Greenland
CALM_G1,CALM,2010-09-01,74.473,-20.5528,1,78.0,78.0,,tp,G1,Zackenberg; ZEROCALM 1,50,Denmark (Greenland),,78,exact,,2010,,,https://www2.gwu.edu/~calm/data/webforms/g1_f.html,Magnus Lund,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Magnus Lund, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",74.473,-20.5528,39.0,Greenland
CALM_G1,CALM,2011-09-01,74.473,-20.5528,1,82.0,82.0,,tp,G1,Zackenberg; ZEROCALM 1,50,Denmark (Greenland),,82,exact,,2011,,,https://www2.gwu.edu/~calm/data/webforms/g1_f.html,Magnus Lund,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Magnus Lund, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",74.473,-20.5528,39.0,Greenland
CALM_G1,CALM,2012-09-01,74.473,-20.5528,1,82.0,82.0,,tp,G1,Zackenberg; ZEROCALM 1,50,Denmark (Greenland),,82,exact,,2012,,,https://www2.gwu.edu/~calm/data/webforms/g1_f.html,Magnus Lund,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Magnus Lund, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",74.473,-20.5528,39.0,Greenland
CALM_G1,CALM,2013-09-01,74.473,-20.5528,1,75.0,75.0,,tp,G1,Zackenberg; ZEROCALM 1,50,Denmark (Greenland),,75,exact,,2013,,,https://www2.gwu.edu/~calm/data/webforms/g1_f.html,Magnus Lund,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Magnus Lund, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",74.473,-20.5528,39.0,Greenland
CALM_G1,CALM,2014-09-01,74.473,-20.5528,1,74.0,74.0,,tp,G1,Zackenberg; ZEROCALM 1,50,Denmark (Greenland),,74,exact,,2014,,,https://www2.gwu.edu/~calm/data/webforms/g1_f.html,Magnus Lund,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Magnus Lund, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",74.473,-20.5528,39.0,Greenland
CALM_G1,CALM,2015-09-01,74.473,-20.5528,1,74.0,74.0,,tp,G1,Zackenberg; ZEROCALM 1,50,Denmark (Greenland),,74,exact,,2015,,,https://www2.gwu.edu/~calm/data/webforms/g1_f.html,Magnus Lund,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Magnus Lund, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",74.473,-20.5528,39.0,Greenland
CALM_G1,CALM,2016-09-01,74.473,-20.5528,1,85.0,85.0,,tp,G1,Zackenberg; ZEROCALM 1,50,Denmark (Greenland),,85,exact,,2016,,,https://www2.gwu.edu/~calm/data/webforms/g1_f.html,Magnus Lund,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Magnus Lund, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",74.473,-20.5528,39.0,Greenland
CALM_G1,CALM,2017-09-01,74.473,-20.5528,1,83.0,83.0,,tp,G1,Zackenberg; ZEROCALM 1,50,Denmark (Greenland),,83,exact,,2017,,,https://www2.gwu.edu/~calm/data/webforms/g1_f.html,Magnus Lund,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Magnus Lund, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",74.473,-20.5528,39.0,Greenland
CALM_G1,CALM,2018-09-01,74.473,-20.5528,1,58.0,58.0,,tp,G1,Zackenberg; ZEROCALM 1,50,Denmark (Greenland),,58,exact,,2018,,,https://www2.gwu.edu/~calm/data/webforms/g1_f.html,Magnus Lund,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Magnus Lund, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",74.473,-20.5528,39.0,Greenland
